image_id,split,label,md5,pix_md5,group,group_size
qZBSLty4.png,train,lontara,b328a5485c037e766917493764f39d2d,676d1818191c9f7af8a7b882eb320b4b,123,1
3gdGLyyS.png,train,bali,cbca43b970ae6ed23c3c2e1d17b0c9cd,7f2cd5bda1a7321e92e1ebfe652ff1dc,124,1
bRpq18iJ.png,train,jawi,8da74d7231de74c37bb8cfd56708e3c0,c83c3cfa4ae472dc60548e0fd19ab37b,125,1
lp1In676.jpg,train,lampung,b02d40890ac05c1109599489d3b230d1,66780a38ebe37389fb0a6afe86c32488,126,1
bo21nCpd.png,train,sunda,48173ff1859c2ed2a8597debeb09332c,ae79613df0c03f819a0f20dd55a51dda,127,1
NA2mW6MM.png,train,sunda,33f8e2d541eafeda9d99c566a78b92f3,d4d1307f01b15a4a6a04fd15fa7ede58,128,1
FgzMhPjr.png,train,jawi,4f10b0762899cc520426f74f0f82074e,b66bb53bd8b78b68634663eb58d017ee,129,1
DLSJox4o.png,train,jawa,ee59146fd93d13b8250d8806a9d1583a,5837bf1650c71b3597c71a9ba345f5da,130,1
yu3XZe48.png,train,jawa,c76cfd0cc0d872c2ee2def40eed9c163,42847e99bf34b8d99d24d7cfa10535b2,131,1
rTnbMuPc.png,train,bali,b4c41b9aae807e5b599d46f7ce17a116,e2d6c5357ca8a75356bd9eb46e8a0c21,132,1
s4uPNwXr.png,train,lontara,48c034d4c92efbbe6c303201c5c9bb3c,020c618f4f230a94e7a2f232c5dfd65a,133,1
ExoD4vP2.png,train,jawi,e9676aaa97778789773248d0e72ddd3a,21deac2fec2832f80109d56c6aeff60c,134,1
WGC3HdHJ.png,train,lontara,8f3c9a8da73c1c501f732089136593b6,4446313e785ccc1a7d583b3cc027c29e,135,1
13j6YVfp.png,train,lontara,b071da63f420e900cd4bd91200a8010d,175861feeca17cb70b3f7f173b316c4c,136,1
A4CGGZsR.png,train,jawi,7d0128083dfadbef27f260c7cce37de0,c38224be5029199ce9072d8daf9ff055,137,1
Qb0WFKYF.png,train,jawi,1d89fe553fb545faeeedaebf17393b6c,66288b2bda25f604bdcbf2179867234c,138,1
uBQ42CXJ.png,train,sunda,6ea5c25541f9c7a88c0100ce0ee11d5c,2ce5123d12f8c3abbba0b35289e764e7,139,1
bmfAMvLs.png,train,pegon,6f0c5394329a36b10ae6719003170c2c,7b2f364a8454bf1795a6d837473c7b88,140,1
kTGitTTZ.png,train,jawa,34d8ee1aec48a339db3909d7c9eea0fb,5dfaa80d176dd96b400c3b147bb56686,141,1
pbGKPZDB.png,train,lampung,228bebcd98b86b79acecabdaf8516704,54542dd8f99003abf84ffa35ef3ad779,142,1
QosnQx0a.png,train,sunda,04681896b4a0913000bae6e6a4bfb2b3,10a4d11ce3f0fcfc0c5975fa6d1c60d7,143,1
A3amnqqs.jpg,train,lampung,313e764f89aa51d56ee988ef74804e80,f77cbe7a0b32521ce6d6c6445d50d1dc,144,1
gp4CQMwA.png,train,lontara,a22b4ea0f14a7cd151718ec1a9ce5dca,9530a39b7b5e0b5687395bfb061cd077,145,1
xuPX8psl.png,train,lontara,c19caf36a651244719c6e42df1a0fc6b,18632aab6e42cbfa0c5e3ded34e7e3fd,146,1
9cISqU3p.png,train,lampung,897b13d8e7ecc02611af01e20d32b5a5,03f1f0743166236792182268e76dc422,147,1
3vUqiFim.png,train,jawi,c45b7854ebacb7451326e77280d209ae,1053d6dc53c7d26fb83a392be86f323e,148,1
lHph2mVk.png,train,sunda,a49cec3f6b1a9e1c6747e67f40caf895,21b17359a3cbdb426f9652a56a978358,149,1
ZnCNUFWa.png,train,jawa,c9439dead175ab701f1e55053975d5cd,819c21845847bb07407cdc4baa913cc5,150,1
ZAF7P4TS.png,train,lampung,693bdca262a234d9d9308e04db993318,0a1e756e86d4f9a9a2f35335ba3aa335,151,1
adQMTd4d.png,train,jawi,595df1d27ee1b925d406f20833974267,2abc43b8f203df8c28f6dd3563b6a2d2,152,1
M1LFLF2f.png,train,pegon,ca36209118bea324986589850c2b9233,ab0473d395919f3eac5903b7327ca4fb,153,1
zJfN1IUl.png,train,sunda,b51a42aed72847883f66b73049b1089e,c267ba8acb556e889b0684af1002b170,154,1
Uv3ZYkHU.png,train,lampung,f884c4382271e5869f13d7f81acad2a1,d91265c7daed9e50edf72b6344bbb370,155,1
ZB89iX5O.png,train,jawa,2ffffbdfe70d71a6dcd09db87a29c1f0,ce0b7f66f5db508149f8625d78fd08b0,156,1
HpJV9OF2.png,train,lampung,26143704ca676cddf9d02f255193473f,fade05b885c096bb20b7e4ad2d61347b,157,1
2Eo65dbo.png,train,lontara,14d2bde429391254d139157829b8dda8,1d43624d8b561b061b0921dde6bb68d2,158,1
mniEyr50.png,train,jawi,e98d2e66d7ec5f9f85a7f48dda191a34,42ce350de5a2e32331afbca519d7c1b6,159,1
Z2aYj4Mb.png,train,sunda,7bd26c0c049fa20ce7bcd6472a95837f,422ec34c21bb36849901424ff76b7a55,160,1
lKFokYuI.png,train,jawa,f57b33f28604fdb88004d3dd994463d6,df0671d31e4f106d45a575050f9c5616,161,1
DZlkHVVs.jpg,train,pegon,7f9d1da4f8db2d98cb0961e6250b2352,ede4b9bee2b07f67a2027ca6c16ac322,162,1
UD0troHv.png,train,lontara,d49c59471d8f4f09c9fbb4474a7c6ed6,3fa9ab9ee0cff95c378e71345d912e52,163,1
JDdQ8TGU.png,train,lontara,85354086341bbecc371b6d6555da88f1,e884a71937251d9b877c28e8d20d676f,164,1
HpHvsaNP.png,train,sunda,9d3cda61e79ff8dc618d51632b110d9a,2806efdc245718fa18b37ade66ffe66d,165,1
8hScNnfh.png,train,jawi,1206215ba07d054eb8527540cacf6435,b0ff0e70f285bea56e1d9aae2f64da03,166,1
lJJD74rc.png,train,jawi,a82cca4b1db72ab86c21b83d5a4c8677,b26d2e0ea83f479265bfde3a6b20503d,167,1
DXzY0DKg.png,train,jawa,97f7d93608dd524d8f3b41ea9a2d3aeb,a27d3644fdbeae71e884b63464f71f4f,168,1
SLBFk2LV.png,train,pegon,0477260c19ea0fa5668b0634d26cd876,e2eb0bd08be7560635280ee757b18899,169,1
hl9Zkp1X.png,train,bali,6c3d667918ab4f9a333906e9f25a789b,bfd25466956c75720c3ef21265eb9505,170,1
9dyJtrsn.png,train,lampung,3b278d459b16fd9d852921be8802b760,0dd69bbdba78ed1f479199b84f714afc,171,1
EKZ2hjos.png,train,jawa,ef0e874d80c04004169d21b270a8e07e,ece9ee79747c8e78855b68080de0fa9a,172,1
NWuOzl3e.png,train,pegon,59504a7b488073f99dde1d604e5094bf,51539b907e1bedc5f8ef0b86361d67ce,173,1
gJaMXpFS.png,train,jawa,e4250cc77cb9c313a87e5d4c4cdc3d69,66ec08402c6d1b8ca64467e9e69dfba7,174,1
IWDWEDhC.png,train,bali,753e4010e4e683af3906507e78e04d30,5a4226a97feccf1c87ded767a61e5d08,175,1
XW4QHkMM.png,train,sunda,ec15469d4759bda224a43351e7c2cb60,6952abd1415fddf310600e7850000765,176,1
v72v6rHz.png,train,jawa,55f661c45700939c7dbf9daa3c710713,76a91b99866e0e0c08ca31b2b6f9a362,177,1
ghORLgLJ.png,train,jawa,017ecd21e459fc5972b2a69c721de7b0,cef01469a994eb28546b7e724771a8b9,178,1
HWMpicqN.png,train,bali,039e80d86f0baeb9a9a34c704e314581,6939bf7e9eb5df034a84cd4c2d5d2f46,179,1
besjh4lI.png,train,bali,74fa78c235f1e05682654d5f54ce0da5,349337498060002b15cee71d7ff18d47,180,1
Kez87I4J.png,train,jawa,d321405294f26d460768a9e398090f77,862d2b3c510074afb0823e5de13e3d13,181,1
t3Ym3TGY.png,train,bali,85e14d87bfa617c58682b963a3035941,3a5d0eb6f1188140213fff7aed3ad841,182,1
IEjn8TEX.png,train,jawa,f0f43211fd80638f453b7b6a9e00de4c,3dae113179746c8bd62938721f07df73,183,1
RHtL6NXw.png,train,sunda,2448a72ad1c142cb8ba7e9a58e9aba13,e9af12e191a5633af36070c1828f4a2d,184,1
t2n4u99T.png,train,jawi,997b7e163e20488075a332d8ce427daa,8b3a28ad9a400ecd3a3d9d30bf8c2ea1,185,1
YSDnjf8f.png,train,lampung,fe3a7f450964f99351b9d1fb5ed2d7ac,aaa6d0c8df03c711ddf7169d3fcaddf1,186,1
zMOhEC7Z.png,train,lampung,0a8e9766e863d2987411ba4990a36119,6c812b5413f8951e21dcd4f11ee02a63,187,1
689030ZS.png,train,sunda,f85b99c8a81194851dfd0661157d826d,6bbada6f56ce947f9966b04c2ee511e5,188,1
MIUYemUt.png,train,jawa,395ea46dd3c5b8a27334c42a8ca06e86,2fbacef15307f7bfa0f3b688cb0785cb,189,1
JaRjy4g9.png,train,lampung,11dde9f213c4b53178857a6f10f04e96,8657bde9dd6745c7ec1fe3d511cc0264,190,1
yWw2jKLf.png,train,bali,ed8ad626909d4df27add77a23af9b401,c99acd500577b4902c7c9f244693a968,191,1
sB5nwmQC.png,train,jawa,94c502a4a71ca27b3070954c9c6ad672,a94690ad594bea96b841760a4851308c,192,1
DAgTCtts.png,train,bali,bd0cbd77cd2e44d24ffbd945676e6588,29cb3ea6abd033d8ca501e7e5271210d,193,1
7fLvnG6h.png,train,jawi,2b1ac73d8d4f3bc564477cf05aa68b40,00d7a5b5e2063e4886e9a0a8dc5f2f46,194,1
gllNr3XG.png,train,jawa,93ed146310c210fcccbbc1f2f800c55d,95d0dbfa8190021553e19e1bdef16f8d,195,1
qHmc41kt.png,train,bali,07c3c5a22199c3ecc5d3dfc0c76289f5,a16bd1c9ca2e4c14cf90f968f16f97af,196,1
noOwJU2p.png,train,sunda,82dc7e8eda67141befaf68b573c23176,33dc4d027339051dc137ea1dd5156064,197,1
giNnvjGG.png,train,lampung,fa161c17205b6cf31c7e5398e79d91f9,3d97c6789e8d93283ccd423334c36d02,198,1
wDOeDUea.png,train,lontara,7cb2d6b7e5e9b7e5502ae0a5304d1a41,0743bd532ffaeb331edb3dff475d052d,199,1
A8uMZawH.png,train,pegon,ca4417f6cf9a5c4fad77bb03633f7605,73a5d74fea16a0d7d011b0915819ea6c,200,1
mU0VIMOM.jpg,train,jawi,d1d47406a247a1d8f44ee8f66a615192,ccd25638d41107896dbd1b3f3943cef7,201,1
fIodXJ1R.png,train,pegon,cc4e4f3f0c547494fd80c25b68b116b3,5cfd9758685fd747d14d3133c09cf42b,202,1
qg0nD3g1.png,train,bali,295ec817a17003a8fb2f01cc7b505414,247fca8826945d4dc7e8c70997a0e5dc,1808,2
MVI2eyba.png,train,jawa,d6ff6ac08b4335896c74c08d4130b4d2,2585c83974489babe91e07ea716b6d0a,204,1
c0vJ7SsN.png,train,lontara,adc9ff116f1cacdc7a861e00a62dcaee,e1944bf38d9b41c463c88a419322b1f1,205,1
IH4Uc93c.png,train,sunda,93f6b6d49debbb42908239cf75a9fe83,5c4d17e9ef4c2df74e0b3c6dff1d3cbc,206,1
uqkPqX5q.png,train,jawa,5314248d573b596c1f06b05c8ac15d31,17f97eb6391e9e29456dd99e96d1ddc7,207,1
zGBPIVsX.png,train,jawi,7be783730abdc7868752f00a247e3308,84514c3a3f06fdf07711c79f0e6a69c6,208,1
veHvdin9.png,train,jawa,f75bf12954ea3800cdf41284c9615cf3,29330255246b37db5049a4ce98dd6f02,209,1
ehQYMkng.png,train,bali,4fe4e6428a68ea22c79a196c56fd0d06,62b83398523a54d5d0afa4c5a8c9227e,210,1
muNHjvT1.png,train,jawi,738066d28f1f9193f0113a1707fa2014,842daf5a1c4280cf2f41487984273815,211,1
YB8a3Tvf.png,train,pegon,6860c30db79208e4309c0014c5c60bbc,0f446cc4c3755e97fc6f4186c975fc17,212,1
VBXfIuQo.png,train,lampung,d94b950d4e836d92d02d3d5d21bd4749,bccfa710733bb1733fbea84ad59cb31c,213,1
Enpc8p6E.jpg,train,lampung,0245517e5c44f56dc30e3931dffb219d,a1d31bfbd149f99f5dc7690d1197040c,214,1
