image_id,label,split,colorfulness,bg_lum,bg_sat,ink_frac,midtone_frac,n_levels,sharp,noise,black_border,flat_gray_frac,dark_bg,otsu,fmt,w,h,ratio,bpp
qRtpcq8R.png,lampung,train,0.0,254.61415100097656,0.0,0.07290706959032,0.025981205085682697,5,1.0468025207519531,0.0,0.0,0.0,False,127,PNG,201,81,2.4814814814814814,0.8333640439776426
sEWlF4GG.png,jawa,train,0.0,232.212890625,0.0,0.3595210759389864,0.3422994915532229,24,1.3724135160446167,0.0,0.0,0.0,False,89,PNG,603,91,6.626373626373627,1.8777905345069523
kg4W1LjT.png,jawa,train,0.0,251.7747344970703,0.0,0.13060897435897437,0.06876001602564102,256,0.6777361631393433,0.0,0.0,0.0,False,139,PNG,944,96,9.833333333333334,0.7539724576271186
gEPhuYHT.png,jawi,train,0.0,254.81234741210938,0.0,0.09686411149825784,0.017630662020905925,5,0.8385460376739502,0.0,0.0,0.0,False,127,PNG,175,82,2.1341463414634148,0.6723344947735191
VwBH4U2s.png,jawa,train,4.455517768859863,247.0653533935547,1.0876922607421875,0.11409110259684972,0.05832269050659855,237,0.541126549243927,1.0,0.0,0.0,False,134,PNG,162,58,2.793103448275862,14.079182630906768
WdbxpsD0.png,lontara,train,0.0,252.24693298339844,0.0,0.11518429487179487,0.05310496794871795,256,0.6998287439346313,0.0,0.0,0.0,False,137,PNG,812,69,11.768115942028986,0.6595273791675591
c5qAky23.png,sunda,train,0.0,254.5065460205078,0.0,0.1577922077922078,0.04155844155844156,5,0.9571235179901123,0.0,0.0,0.0,False,127,PNG,77,40,1.925,1.4675324675324677
E7eISFeD.png,jawi,train,0.0,250.6918487548828,0.0,0.26186708860759494,0.06655458860759493,256,0.5749738812446594,0.0,0.0,0.0,False,131,PNG,806,83,9.710843373493976,0.903704146611259
sQzD0xtD.png,bali,train,0.0,254.55235290527344,0.0,0.12555869207245354,0.04146083274523642,5,1.072960615158081,0.0,0.0,0.0,False,127,PNG,218,78,2.7948717948717947,1.042107739355446
au9mLbd8.png,jawi,train,0.0,254.4659881591797,0.0,0.24734299516908212,0.03888888888888889,5,0.7877576351165771,0.0,0.0,0.0,False,127,PNG,92,45,2.0444444444444443,1.420289855072464
Pr22tEu7.jpg,pegon,train,47.43626403808594,58.7188835144043,34.31720733642578,0.389175,0.8592875,237,0.19975771009922028,0.0,0.0,0.008033333333333333,True,94,JPEG,600,400,1.5,1.0262
nY3i2PTt.png,bali,train,0.0,250.16197204589844,0.0,0.16020275297619047,0.15355282738095238,256,1.1004540920257568,0.0,0.0,0.0,False,159,PNG,1548,56,27.642857142857142,0.952750092284976
KxxJsUIA.png,bali,train,0.0,250.86155700683594,0.0,0.140869140625,0.1295166015625,256,1.0844104290008545,0.0,0.0,0.0,False,157,PNG,1409,59,23.88135593220339,0.8565757659597503
e5T265XU.png,pegon,train,0.0,254.3336944580078,0.0,0.20334620334620335,0.056056056056056056,5,0.9941705465316772,0.0,0.0,0.0,False,127,PNG,126,111,1.135135135135135,1.4694694694694694
92Scn6vQ.png,bali,train,0.0,250.43348693847656,0.0,0.13802083333333334,0.14247948232323232,256,1.15779447555542,0.0,0.0,0.0,False,161,PNG,1402,61,22.983606557377048,0.9602207619092163
feSarHT2.png,pegon,train,0.0,254.6410369873047,0.0,0.21585648148148148,0.02974537037037037,5,0.7637139558792114,0.0,0.0,0.0,False,127,PNG,384,90,4.266666666666667,0.8627314814814815
XDdeBeL4.png,sunda,train,0.0,252.00259399414062,0.0,0.11814903846153846,0.06384214743589743,256,0.6560472249984741,0.0,0.0,0.0,False,140,PNG,832,70,11.885714285714286,0.7061813186813187
R7Hd50RH.png,lampung,train,0.0,253.35716247558594,0.0,0.22657450076804916,0.09011776753712238,83,0.7158804535865784,0.0,0.0,0.0,False,152,PNG,126,31,4.064516129032258,3.1131592421915
vZh1HlrP.png,pegon,train,0.0,254.36819458007812,0.0,0.17907318752151194,0.049688663600237805,5,0.8899358510971069,0.0,0.0,0.0,False,127,PNG,201,159,1.2641509433962264,1.1942801714696956
NTvU9OQs.png,jawi,train,0.0,249.97496032714844,0.0,0.2575276692708333,0.072509765625,256,0.5677346587181091,0.0,0.0,0.0,False,131,PNG,810,101,8.01980198019802,0.8705048282606038
N8Bs9W3h.png,bali,train,0.0,251.2452392578125,0.0,0.13083964646464646,0.12421085858585859,256,1.1205862760543823,0.0,0.0,0.0,False,159,PNG,1545,66,23.40909090909091,0.8156908894772973
F53YDFQs.png,lontara,train,0.0,252.5693817138672,0.0,0.11429398148148148,0.051215277777777776,256,0.7185437679290771,0.0,0.0,0.0,False,138,PNG,928,54,17.185185185185187,0.6719348659003831
kFuOywWA.png,jawi,train,0.0,254.73086547851562,0.0,0.07853267889434255,0.02273314389046758,5,0.8899692893028259,0.0,0.0,0.0,False,127,PNG,79,49,1.6122448979591837,0.9857917850684578
Z1un6yl6.png,lontara,train,0.0,252.50125122070312,0.0,0.13571714743589744,0.04961271367521367,256,0.6631001234054565,0.0,0.0,0.0,False,135,PNG,937,47,19.93617021276596,0.6330752287744953
jUXNviVX.png,jawi,train,0.0,252.7978973388672,0.0,0.0826142723880597,0.05420164800995025,256,0.7658555507659912,0.0,0.0,0.0,False,144,PNG,956,83,11.518072289156626,0.6042244290971417
mh4YpTLf.png,sunda,train,0.0,253.404541015625,0.0,0.0631813226744186,0.04286276647286822,256,0.8973223567008972,0.0,0.0,0.0,False,149,PNG,798,89,8.96629213483146,0.5672608487510912
ozj6KCYP.png,bali,train,0.0,251.76382446289062,0.0,0.11432291666666666,0.10755208333333334,256,1.1111072301864624,0.0,0.0,0.0,False,158,PNG,1377,71,19.3943661971831,0.7396360735217404
1pFJnWNU.png,jawi,train,0.0,254.68972778320312,0.0,0.11019607843137255,0.02862745098039216,5,0.8963852524757385,0.0,0.0,0.0,False,127,PNG,51,50,1.02,1.323921568627451
g6icPNYH.png,lontara,train,0.0,252.3300018310547,0.0,0.11647135416666667,0.057877604166666666,256,0.7269716858863831,0.0,0.0,0.0,False,139,PNG,951,50,19.02,0.6709568874868559
bGRWCsTu.png,jawa,train,0.0,252.37118530273438,0.0,0.13956277412280702,0.05540707236842105,256,0.6444239020347595,0.0,0.0,0.0,False,137,PNG,825,82,10.060975609756095,0.7764671101256467
dCSSepmf.png,bali,train,0.0,254.7223358154297,0.0,0.08492489270386266,0.025697424892703862,5,1.047892689704895,0.0,0.0,0.0,False,127,PNG,233,80,2.9125,0.7927038626609442
V9zZHbxx.png,lontara,train,0.0,254.685791015625,0.0,0.09708596758956471,0.02299978199258775,5,0.9330805540084839,0.0,0.0,0.0,False,127,PNG,417,66,6.318181818181818,0.6842525979216627
9RppdSnF.png,lontara,train,0.0,250.6689910888672,0.0,0.19333692528735633,0.08126795977011494,256,0.6814119219779968,0.0,0.0,0.0,False,136,PNG,922,35,26.34285714285714,0.9492407809110628
AOntxfbJ.png,pegon,train,0.0,254.32260131835938,0.0,0.20992050874403814,0.05093799682034976,5,0.8942102789878845,0.0,0.0,0.0,False,127,PNG,185,170,1.088235294117647,1.3145945945945945
UW8zRXPQ.png,jawi,train,0.0,254.48837280273438,0.0,0.21325336332208755,0.04302553209213212,5,0.8111967444419861,0.0,0.0,0.0,False,127,PNG,453,53,8.547169811320755,1.078595526677496
YapID8rH.png,jawa,train,4.643220901489258,245.2237091064453,1.1323394775390625,0.18724815572500156,0.09032298059636724,256,0.6056838631629944,1.0,0.0,0.0,False,134,PNG,566,57,9.929824561403509,15.262785940115306
iLTzTF1l.png,jawi,train,0.0,254.80201721191406,0.0,0.14182152338166223,0.01970594241372269,5,0.7944292426109314,0.0,0.0,0.0,False,127,PNG,118,83,1.4216867469879515,0.8372472942617929
dqBT88Ps.png,jawi,train,0.0,254.6717987060547,0.0,0.22924901185770752,0.04216073781291173,5,0.8938078880310059,0.0,0.0,0.0,False,127,PNG,23,33,0.696969696969697,2.80368906455863
UFE3w0yF.png,bali,train,0.0,250.81117248535156,0.0,0.13761574074074073,0.10850694444444445,256,0.9230524301528931,0.0,0.0,0.0,False,149,PNG,1083,64,16.921875,0.9078947368421052
FPktjVik.png,pegon,train,0.0,254.455810546875,0.0,0.14385353095030515,0.04001743679163034,5,0.9598186612129211,0.0,0.0,0.0,False,127,PNG,155,148,1.0472972972972974,1.1525719267654753
ciJA1mjW.png,jawa,train,0.0,254.6582489013672,0.0,0.1997150997150997,0.04173789173789174,5,0.8255833983421326,0.0,0.0,0.0,False,127,PNG,90,78,1.1538461538461535,1.3219373219373218
t70ANyVM.png,bali,train,0.0,250.7532196044922,0.0,0.13494925213675213,0.1257011217948718,256,1.094277024269104,0.0,0.0,0.0,False,157,PNG,1370,70,19.571428571428573,0.9011887382690302
wTOJkzj8.png,jawa,train,0.0,250.712890625,0.0,0.19246031746031747,0.08583416005291006,256,0.6696966886520386,0.0,0.0,0.0,False,137,PNG,933,77,12.116883116883116,0.898094402917554
NGSYgYgV.png,sunda,train,0.0,254.59457397460938,0.0,0.16476190476190475,0.040740740740740744,5,0.8301793932914734,0.0,0.0,0.0,False,127,PNG,150,63,2.380952380952381,1.0692063492063493
nxOWgGHf.jpg,bali,train,3.2216298580169678,139.10667419433594,2.473388671875,0.1541217211320304,0.9533495203598297,215,0.9590886831283569,0.0,0.0,0.02525574175058711,False,97,JPEG,259,194,1.3350515463917525,1.5781554750626916
MzfJHQdz.png,lontara,train,0.0,252.2027587890625,0.0,0.1121608527131783,0.05559593023255814,256,0.7298668026924133,0.0,0.0,0.0,False,138,PNG,940,53,17.735849056603772,0.7076676033721397
mASmqPJv.png,jawi,train,0.0,254.50865173339844,0.0,0.1794930176077717,0.037340619307832425,5,0.8475837707519531,0.0,0.0,0.0,False,127,PNG,216,61,3.540983606557377,1.1311475409836065
FD30O9tB.png,jawa,train,0.0,253.0647735595703,0.0,0.0766106204710145,0.047044836956521736,256,0.7110069394111633,0.0,0.0,0.0,False,144,PNG,1013,121,8.37190082644628,0.5293172232057631
sntQGqx6.png,bali,train,0.0,254.73658752441406,0.0,0.08969696969696969,0.02909090909090909,5,1.0058844089508057,0.0,0.0,0.0,False,127,PNG,121,75,1.6133333333333333,1.012892561983471
iPc57tQw.png,jawi,train,0.0,252.27098083496094,0.0,0.09267769607843138,0.0640063316993464,256,0.8099855780601501,0.0,0.0,0.0,False,145,PNG,956,64,14.9375,0.7005753138075314
JlEpM3oC.png,bali,train,0.0,250.9414520263672,0.0,0.1345016891891892,0.12640765765765766,256,1.086426854133606,0.0,0.0,0.0,False,158,PNG,1352,66,20.484848484848484,0.9078357539896
nAkbUt21.png,jawi,train,0.0,254.5144500732422,0.0,0.2086906803887936,0.031160663236134933,5,0.8144109845161438,0.0,0.0,0.0,False,127,PNG,66,53,1.2452830188679245,1.3836477987421385
j1hLG7kG.png,lampung,train,0.0,254.72523498535156,0.0,0.08274797786292039,0.02165815240527884,5,0.9405759572982788,0.0,0.0,0.0,False,127,PNG,232,81,2.8641975308641974,0.7530864197530864
Yk674FLr.png,sunda,train,0.0,254.74220275878906,0.0,0.16414141414141414,0.030723905723905723,5,0.7186969518661499,0.0,0.0,0.0,False,127,PNG,44,54,0.8148148148148148,1.265993265993266
WswN2D8a.png,pegon,train,0.0,254.33432006835938,0.0,0.1968140307181403,0.04644043171440432,5,0.8866778016090393,0.0,0.0,0.0,False,127,PNG,146,132,1.106060606060606,1.3063511830635115
GjVx3hcd.png,pegon,train,0.0,254.2467498779297,0.0,0.19434745856150537,0.058252784005292366,5,0.9775604009628296,0.0,0.0,0.0,False,127,PNG,169,161,1.049689440993789,1.4668675805799551
AlMtohM9.jpg,jawi,train,40.86614990234375,179.91981506347656,28.128692626953125,0.381811843832021,0.899438156167979,256,0.5743815898895264,2.0,0.0,0.0,False,132,JPEG,1088,1316,0.8267477203647416,2.473789781870195
i1j3gXwa.png,pegon,train,0.0,254.39910888671875,0.0,0.17545699730296674,0.04465088402756967,5,0.9355142116546631,0.0,0.0,0.0,False,127,PNG,141,142,0.9929577464788732,1.229048047148137
jxh6yxyy.jpg,lontara,train,21.955387115478516,191.19557189941406,29.35797119140625,0.44300140618266765,0.8890022907169264,228,0.23159512877464294,1.0,0.0,6.804109682248077e-05,False,146,JPEG,568,621,0.9146537842190016,1.660248123199746
ZzLibL3o.png,jawi,train,0.0,252.26715087890625,0.0,0.10961174242424243,0.057133838383838384,256,0.6704715490341187,0.0,0.0,0.0,False,139,PNG,891,77,11.571428571428571,0.6998702756278514
TT2py3po.png,jawa,train,0.0,250.75045776367188,0.0,0.15943049863387979,0.08655652322404371,256,0.6605313420295715,0.0,0.0,0.0,False,139,PNG,917,73,12.561643835616438,0.8621323254806471
tuGKcLTO.png,pegon,train,0.0,254.8341827392578,0.0,0.09602895773448313,0.013094857872884063,5,0.842287003993988,0.0,0.0,0.0,False,127,PNG,101,93,1.086021505376344,0.7111678909826467
ejB5lV79.png,jawa,train,4.9612603187561035,245.67333984375,1.302001953125,0.18011963489907296,0.08119444245847335,256,0.5314967632293701,1.0,0.0,0.0,False,134,PNG,591,71,8.32394366197183,14.180977574414335
MQDWdzQd.png,jawi,train,0.0,254.02183532714844,0.0,0.2888198757763975,0.06055900621118013,5,0.8300096988677979,0.0,0.0,0.0,False,127,PNG,23,28,0.8214285714285714,3.354037267080745
lM3588zD.png,jawi,train,0.0,254.49105834960938,0.0,0.22376543209876543,0.05864197530864197,5,0.8249110579490662,0.0,0.0,0.0,False,127,PNG,24,27,0.8888888888888888,3.049382716049383
jxxuZl8a.png,sunda,train,0.0,254.71348571777344,0.0,0.15105042016806722,0.028934300993124523,5,0.7586880326271057,0.0,0.0,0.0,False,127,PNG,748,70,10.685714285714283,0.6696715049656227
dsMBZPzT.png,sunda,train,0.0,254.6342010498047,0.0,0.1641046946406315,0.03635230577482343,5,0.8438310623168945,0.0,0.0,0.0,False,127,PNG,166,58,2.862068965517241,1.0818446198587452
xXH0p0da.png,sunda,train,0.0,251.23489379882812,0.0,0.1542672821969697,0.09404592803030302,256,0.7356631755828857,0.0,0.0,0.0,False,144,PNG,801,46,17.41304347826087,0.9288389513108616
ODoFxn0s.png,jawa,train,0.0,251.52786254882812,0.0,0.15096654647435898,0.08245693108974358,256,0.7199757099151611,0.0,0.0,0.0,False,141,PNG,879,60,14.65,0.8852483883200607
LLZtcVWL.png,bali,train,0.0,254.6928253173828,0.0,0.10924788311472688,0.03017599203054956,5,0.9800195097923279,0.0,0.0,0.0,False,127,PNG,317,76,4.171052631578948,0.8557197409928607
xoBMTnSE.png,jawa,train,0.0,251.8417205810547,0.0,0.13079694634703196,0.06911743721461187,256,0.6903362274169922,0.0,0.0,0.0,False,140,PNG,869,83,10.46987951807229,0.8019188376058896
HC8XBClO.png,lampung,train,0.0,254.76223754882812,0.0,0.0760180995475113,0.022811671087533156,5,1.0525686740875244,0.0,0.0,0.0,False,127,PNG,377,85,4.435294117647059,0.6970198158839133
QpAYjE7a.png,bali,train,0.0,254.56973266601562,0.0,0.12106060606060606,0.043333333333333335,5,1.1656875610351562,0.0,0.0,0.0,False,127,PNG,88,75,1.1733333333333331,1.383030303030303
sA9afht9.png,jawa,train,0.0,246.0933837890625,0.0,0.3602146210596915,0.0,20,1.4778300523757935,0.0,0.0,0.0,False,36,PNG,497,75,6.626666666666667,1.8450972501676728
p5adqFyu.png,sunda,train,0.0,252.67796325683594,0.0,0.09711371527777778,0.054289641203703706,256,0.6627035140991211,0.0,0.0,0.0,False,141,PNG,834,78,10.692307692307692,0.5921416712783619
BicxDosj.png,lontara,train,0.0,254.55667114257812,0.0,0.18268597761685318,0.030480579328505595,5,0.9018644690513611,0.0,0.0,0.0,False,127,PNG,310,49,6.326530612244898,0.8710994075049374
oteXEBir.png,pegon,train,0.0,254.42189025878906,0.0,0.19574273521641944,0.046078032920138186,5,0.8984686136245728,0.0,0.0,0.0,False,127,PNG,148,133,1.112781954887218,1.29363950416582
GWcehJAP.png,sunda,train,0.0,254.78839111328125,0.0,0.18932748538011696,0.03508771929824561,5,0.8039537072181702,0.0,0.0,0.0,False,127,PNG,76,54,1.4074074074074074,1.2183235867446394
L3S94zx2.png,sunda,train,0.0,254.87063598632812,0.0,0.1670875420875421,0.020202020202020204,5,0.8116331100463867,0.0,0.0,0.0,False,127,PNG,44,54,0.8148148148148148,1.265993265993266
AxZ5sTvi.png,jawa,train,0.0,253.3328857421875,0.0,0.0923652141802068,0.03249630723781388,24,0.7387047410011292,0.0,0.0,0.0,False,97,PNG,677,96,7.052083333333333,0.6426637124569178
pzzBFip4.png,jawi,train,0.0,254.9049072265625,0.0,0.037689448098370035,0.00949385187303403,5,0.8559041023254395,0.0,0.0,0.0,False,127,PNG,269,65,4.138461538461539,0.4259651129539605
UZCz3Tc9.png,jawi,train,0.0,252.0818328857422,0.0,0.11931089743589744,0.06450320512820513,256,0.6921463012695312,0.0,0.0,0.0,False,140,PNG,951,80,11.8875,0.7198738170347003
Uwt2QK3l.png,jawi,train,0.0,250.05453491210938,0.0,0.22600230135658914,0.08157703488372094,256,0.595855712890625,0.0,0.0,0.0,False,133,PNG,806,90,8.955555555555556,1.0292803970223323
snVEL8LD.png,bali,train,0.0,250.7112579345703,0.0,0.139404296875,0.11832682291666667,256,1.0217562913894653,0.0,0.0,0.0,False,153,PNG,1412,59,23.93220338983051,0.8391991165314255
l6Hef28r.png,jawi,train,0.0,254.6262969970703,0.0,0.1804324707550514,0.029953917050691243,5,0.8098616003990173,0.0,0.0,0.0,False,127,PNG,91,62,1.467741935483871,1.1584544487770294
loTKHqLn.png,jawi,train,0.0,254.81365966796875,0.0,0.08232323232323233,0.015509938090583252,5,0.841181755065918,0.0,0.0,0.0,False,127,PNG,660,93,7.096774193548387,0.5038774845226458
vdLe81Di.png,jawi,train,0.0,254.91090393066406,0.0,0.02871232005090273,0.009862403563190965,5,0.9700438976287842,0.0,0.0,0.0,False,127,PNG,381,66,5.7727272727272725,0.3206871868289191
WhdB3FSi.png,jawa,train,0.0,254.9009552001953,0.0,0.06356107660455486,0.013354037267080746,5,0.8219821453094482,0.0,0.0,0.0,False,127,PNG,115,84,1.369047619047619,0.6476190476190476
XRspxxB1.png,jawi,train,0.0,251.26344299316406,0.0,0.20692567567567569,0.06554405968468469,256,0.5878705382347107,0.0,0.25,0.0,False,133,PNG,828,80,10.35,0.870048309178744
6IRZgMuD.png,lontara,train,0.0,252.89617919921875,0.0,0.10731534090909091,0.04450757575757576,256,0.685371458530426,0.0,0.0,0.0,False,137,PNG,805,58,13.879310344827584,0.6660098522167488
nXqKCOKa.png,bali,train,0.0,249.94056701660156,0.0,0.1561659946236559,0.13382056451612903,256,1.030925989151001,0.0,0.0,0.0,False,152,PNG,1421,58,24.5,0.934067800723143
Gx7JCcSL.png,jawi,train,0.0,254.72232055664062,0.0,0.11777170198222829,0.02980177717019822,5,0.8942331671714783,0.0,0.0,0.0,False,127,PNG,266,55,4.836363636363636,0.8601503759398497
f6fRApLW.png,sunda,train,0.0,254.73580932617188,0.0,0.18434343434343434,0.026094276094276093,5,0.7601500749588013,0.0,0.0,0.0,False,127,PNG,44,54,0.8148148148148148,1.2760942760942762
EaGEhyHL.png,jawi,train,0.0,250.52297973632812,0.0,0.24233217592592593,0.07326027199074074,256,0.5754641890525818,0.0,0.0,0.0,False,132,PNG,789,74,10.66216216216216,0.9676292261843592
qZBSLty4.png,lontara,train,0.0,252.0550079345703,0.0,0.14386432926829268,0.056497713414634144,256,0.6734220385551453,0.0,0.0,0.0,False,135,PNG,962,51,18.862745098039216,0.6718030247442012
3gdGLyyS.png,bali,train,0.0,251.09751892089844,0.0,0.12566964285714285,0.12626488095238095,256,1.1198680400848389,0.0,0.0,0.0,False,160,PNG,1409,64,22.015625,0.8694996451383961
bRpq18iJ.png,jawi,train,0.0,248.50921630859375,0.0,0.3241621376811594,0.09607110507246377,256,0.5686919093132019,0.0,0.0,0.0,False,131,PNG,807,73,11.054794520547944,1.1504812344044406
lp1In676.jpg,lampung,train,61.74493408203125,227.0098876953125,34.1136474609375,0.39050579518779344,0.534473114730047,256,0.5129488706588745,0.0,0.0,0.0,False,154,JPEG,1000,370,2.702702702702702,0.836972972972973
bo21nCpd.png,sunda,train,0.0,254.83583068847656,0.0,0.10031198432343234,0.01788108498349835,5,0.7836692333221436,0.0,0.0,0.0,False,127,PNG,768,101,7.603960396039604,0.4844265676567656
NA2mW6MM.png,sunda,train,0.0,254.5089569091797,0.0,0.1841418883672405,0.041471048513302036,5,0.7547764182090759,0.0,0.0,0.0,False,127,PNG,71,54,1.3148148148148149,1.2561293688054251
FgzMhPjr.png,jawi,train,0.0,254.9285430908203,0.0,0.04750088621056363,0.01435661113080468,5,0.9365893006324768,0.0,0.0,0.0,False,127,PNG,91,62,1.467741935483871,0.6919532080822404
DLSJox4o.png,jawa,train,0.0,254.6900177001953,0.0,0.21409465020576132,0.038991769547325104,5,0.734370768070221,0.0,0.0,0.0,False,127,PNG,108,90,1.2,1.05679012345679
yu3XZe48.png,jawa,train,0.0,248.13803100585938,0.0,0.21620244565217392,0.13609601449275363,256,0.8143596053123474,0.0,0.0,0.0,False,141,PNG,1012,61,16.59016393442623,1.1645175921726172
rTnbMuPc.png,bali,train,0.0,254.3140411376953,0.0,0.1494017094017094,0.05937321937321937,5,1.110356092453003,0.0,0.0,0.0,False,127,PNG,135,65,2.076923076923077,1.3976068376068376
s4uPNwXr.png,lontara,train,0.0,252.86212158203125,0.0,0.11330955615942029,0.04251585144927536,256,0.6671250462532043,0.0,0.0,0.0,False,135,PNG,943,57,16.54385964912281,0.54696656806385
