image_id,label,split,ctype,h,w,content_h_frac,bar_rows,bar_noisy,streak_frac,ink_frac_pp,pp_aspect,flat_grey,dashes,sharp
VA317cEJ.jpg,pegon,train,page,453,677,0.8653421633554084,0.0,0.0,0.0,0.0680132109604501,1.5213483146067415,0.0,2,4.375502586364746
VvWr2DRJ.jpg,pegon,train,page,675,1200,0.9940740740740741,0.0,0.0,0.0,0.05522345679012346,1.7777777777777777,0.0,15,2.2734596729278564
VObY0cqk.jpg,pegon,train,page,1052,1200,0.9933460076045627,0.0,0.0,0.0,0.08960988928158657,1.0788973384030418,0.0,4,2.607010841369629
9QkzJWYC.png,bali,train,page,864,864,0.9108796296296297,0.0,0.0,0.06712962962962964,0.14741965896048534,0.6658878504672897,0.0,0,1.7050774097442627
isCRUjsC.jpg,pegon,train,page,688,1200,0.9287790697674418,0.0,0.0,0.0,0.1562960235640648,1.7673048600883652,0.0,5,2.2581522464752197
rEohqrKO.webp,jawa,train,page,447,720,1.0,0.0,0.0,0.0,0.4983728178359051,1.308724832214765,0.004761904761904762,0,1.4466323852539062
C5R3SyGp.png,jawi,train,page,266,49,0.9887218045112782,0.0,0.0,0.16326530612244897,0.1690194874942458,0.18421052631578946,0.0,3,5.542964458465576
H8tMgkXB.png,bali,train,page,663,700,0.8597285067873304,0.0,0.0,0.4742857142857143,0.06729646697388633,1.075268817204301,0.0,42,1.0638726949691772
JkcwfeWb.jpg,pegon,train,page,445,300,1.0,0.25842696629213485,0.015730337078651686,0.0,0.12235987696514013,0.6698564593301436,0.0,0,1.7906197309494019
Sq4mQMmX.webp,lampung,train,page,281,500,0.9359430604982206,0.0,0.0,0.034,0.08015476844443382,1.5907473309608542,0.0,2,7.481569766998291
lyRKrF1d.jpg,jawi,train,page,1200,852,1.0,0.0,0.0,0.0,0.09502151799687011,0.71,0.027918622848200313,2,3.7730679512023926
18Yut8y2.jpg,sunda,train,page,712,712,1.0,0.7303370786516854,0.39325842696629215,0.0997191011235955,0.07982364543450517,0.727403156384505,0.0,0,3.237037181854248
mS2kZ8fi.jpg,bali,train,page,375,668,0.7813333333333333,0.0,0.0,0.437125748502994,0.02047390746417623,1.9644970414201184,0.0,1,10.882076263427734
J5rUUjOm.jpg,lontara,train,page,803,1200,0.3711083437110834,0.0,0.0,0.0,0.07114143463027844,2.8147058823529414,0.0,0,1.453246831893921
LbdIIDPH.png,bali,train,page,700,1200,0.9471428571428572,0.0,0.0,0.2608333333333333,0.07925833333333333,1.7142857142857142,0.0,29,0.9803988933563232
vIX9hIjR.jpg,pegon,train,page,462,640,1.0,0.0,0.0,0.0,0.06070413961038961,1.3852813852813852,0.0,0,1.2964425086975098
4cQJzJ58.jpg,pegon,train,page,980,1200,1.0,0.058163265306122446,0.013265306122448979,0.0,0.16939880952380953,1.2244897959183674,0.0,5,2.8910791873931885
Ifcb2r4C.jpg,jawa,train,page,800,1200,1.0,0.0,0.0,0.0,0.21580104166666667,1.5,0.0014833333333333332,5,1.8454868793487549
cSqToiMa.jpg,bali,train,page,589,640,0.9592529711375212,0.0,0.0,0.0,0.044214240237691,1.0865874363327674,0.0,2,9.485170364379883
ZTjt1UNI.jpg,bali,train,page,577,393,0.9792027729636048,0.0017331022530329288,0.0017331022530329288,0.0,0.1054193622360106,0.6811091854419411,0.0,0,5.689189434051514
a4jh7wTT.jpg,jawa,train,page,441,700,0.854875283446712,0.0,0.0,0.0,0.07216168091168092,1.6225961538461537,0.001184041184041184,54,2.372394323348999
L4cIkqat.jpg,bali,train,page,1200,1200,0.6533333333333333,0.0,0.0,0.0925,0.39471120304773993,1.4136690647482015,0.0002555555555555556,0,0.861698567867279
DOH3uoeR.jpg,bali,train,page,480,640,1.0,0.25,0.0,0.0,0.31670572916666667,1.3333333333333333,0.0011979166666666666,0,2.223567485809326
lPJpDgwW.jpg,bali,train,page,675,1200,1.0,0.0,0.0,0.0,0.22857249209008004,1.768888888888889,0.0,7,1.3658733367919922
Vz1nxIKv.png,jawi,train,page,446,700,1.0,0.0,0.0,0.0,0.23440102498398463,1.5695067264573992,0.00045918367346938773,1,1.6783543825149536
BH0R4c3B.jpg,bali,train,page,463,735,0.7624190064794817,0.0,0.0,0.5605442176870749,0.06377703838964151,1.7581863979848866,0.0,2,4.538447380065918
vgRH3hfk.webp,lontara,train,page,565,720,0.952212389380531,0.0,0.0,0.0,0.13304593961478398,0.9628318584070796,0.0,8,3.6544463634490967
FPo8eKNu.webp,jawa,train,page,675,1200,0.9837037037037037,0.0,0.0,0.05416666666666667,0.17678382790742342,2.1425925925925924,0.0013017751479289942,0,0.5629218816757202
v0eRKhNN.jpg,lontara,train,page,500,750,1.0,0.0,0.0,0.0,0.08568533333333334,1.5,0.0,0,1.537136197090149
p1nlqTvi.jpg,jawi,train,page,1080,742,1.0,0.0,0.0,0.0,0.345149495857043,0.687037037037037,0.0,9,4.762330532073975
db0c2Z4p.png,lampung,train,page,575,1074,0.9269565217391305,0.0,0.0,0.0,0.030580705721722064,1.7721739130434782,0.0,48,6.218536853790283
1zxp9geQ.jpg,jawa,train,page,675,1200,0.8696296296296296,0.0,0.0,0.0,0.07123369238953775,1.604200323101777,0.0,4,2.2071900367736816
nGhp8rvR.jpg,lontara,train,page,800,528,1.0,0.0,0.0,0.06439393939393939,0.05572679924242424,0.66,0.0,0,3.3214783668518066
cM7aMsIP.jpg,jawa,train,page,543,1024,1.0,0.0,0.0,0.0,0.14141452290515655,1.8858195211786373,0.0,0,2.1717071533203125
4rzA2cl1.jpg,bali,train,page,675,1200,1.0,0.0,0.0,0.0,0.4810380225014371,1.3362962962962963,0.003727810650887574,5,1.1221956014633179
tviyv7W0.jpg,lampung,train,page,544,970,0.3161764705882353,0.0,0.0,0.0,0.12256463972655604,5.18716577540107,0.0,0,1.5601370334625244
IcMQ729U.jpg,bali,train,page,360,480,1.0,0.25,0.0,0.0,0.14672282632053982,1.6566037735849057,0.0005555555555555556,1,2.4215831756591797
KQn86KbN.jpg,bali,train,page,856,503,0.991822429906542,0.018691588785046728,0.018691588785046728,0.0,0.06601047918098883,0.5876168224299065,0.0,17,8.206924438476562
A86cbI0P.png,sunda,train,page,282,300,0.950354609929078,0.12411347517730496,0.12411347517730496,0.0,0.3689716312056738,1.0638297872340425,0.0024413145539906103,3,4.088630199432373
qr0Dsa4r.png,jawa,train,page,730,700,0.9876712328767123,0.0,0.0,0.008571428571428572,0.0671839530332681,0.958904109589041,0.004964871194379391,5,7.684683799743652
wBLg71Yy.png,lontara,train,page,960,1200,1.0,0.0,0.0,0.0,0.4091310763888889,1.25,0.0,2,1.4520264863967896
fuuZiyNB.jpg,lontara,train,page,616,433,0.9886363636363636,0.016233766233766232,0.016233766233766232,0.0,0.12886911010467592,0.702922077922078,0.0,0,3.0043928623199463
MuR7rzdl.jpg,jawa,train,page,1200,848,0.9016666666666666,0.0,0.0,0.0,0.03880797955974843,0.7066666666666667,0.0,9,8.65678882598877
tVLTxNyb.jpg,pegon,train,page,561,561,1.0,0.0,0.0,0.0,0.19203675636516152,1.0,0.0003017956843217142,1,4.568277835845947
Pn2o0YTT.jpg,jawa,train,page,514,565,0.9377431906614786,0.0019455252918287938,0.0019455252918287938,0.008849557522123894,0.16650253090458317,1.0992217898832686,0.0,16,5.399752140045166
aN9eOSXS.jpg,jawi,train,page,1024,768,0.666015625,0.0,0.0,0.0,0.04902759692527408,0.9287709497206704,0.0,4,7.057199954986572
mX6JeAay.jpg,lontara,train,page,481,572,0.9272349272349273,0.0,0.0,0.0,0.0485296386356457,1.1767151767151767,0.0006935213546783794,1,5.563229560852051
5ghxWNyR.jpg,jawa,train,page,329,585,0.9848024316109423,0.0,0.0,0.0,0.12129540311474316,1.5227963525835866,0.0,23,2.2760934829711914
HSPlRvu6.jpg,lontara,train,page,259,355,0.8687258687258688,0.0,0.0,0.0,0.060029583896070486,1.6210045662100456,0.0,0,5.479333877563477
Ymh2tbFw.png,bali,train,page,864,864,0.5046296296296297,0.0,0.0,0.5949074074074074,0.17294142614601019,1.1491935483870968,0.0,0,0.9739494323730469
7aDRp8vj.jpg,jawa,train,page,675,480,0.9540740740740741,0.0,0.0,0.016666666666666666,0.043083333333333335,0.7111111111111111,0.016074950690335307,34,3.8959925174713135
WWCrZrGd.jpg,bali,train,page,800,1200,1.0,0.19375,0.01375,0.0,0.20181145833333333,1.5,0.0,19,0.8899126648902893
EAumamZe.jpg,jawi,train,page,683,1024,1.0,0.040995607613469986,0.03074670571010249,0.0,0.2768719116032211,1.499267935578331,0.0,5,1.5591706037521362
Qf2P4kf8.png,lontara,train,page,676,1160,0.5369822485207101,0.0,0.0,0.47413793103448276,0.2282415294340337,1.4493827160493826,0.0,0,0.0
QNEvz4dm.jpg,pegon,train,page,457,820,1.0,0.2844638949671772,0.02188183807439825,0.003658536585365854,0.17711607989366865,1.584450402144772,0.0,4,2.573206901550293
lkZUfCn0.jpg,jawa,train,page,397,954,1.0,0.3224181360201511,0.2770780856423174,0.0,0.34022992147605996,2.403022670025189,0.0,7,1.7516173124313354
POApg2ai.png,sunda,train,page,404,640,1.0,0.12623762376237624,0.08663366336633663,0.0,0.24078743811881187,1.5841584158415842,0.0,1,2.3991618156433105
zOMPhDUE.jpg,lampung,train,page,674,1200,1.0,0.0,0.0,0.19416666666666665,0.03991446277385005,1.7865671641791045,0.5291518737672584,3,1.248781442642212
WCHCFDE6.jpg,jawi,train,page,766,1024,1.0,0.0,0.0,0.0,0.19108849053295932,1.4361851332398317,0.011739095052083334,2,3.77423357963562
aaGL9ufc.jpg,sunda,train,page,488,650,0.8934426229508197,0.0,0.0,0.34307692307692306,0.08438559322033898,1.271186440677966,0.0,1,3.3199851512908936
y0uFaJnx.png,jawa,train,page,1200,1200,0.7241666666666666,0.0,0.0,0.37166666666666665,0.02268523430184554,0.856858846918489,0.0,0,5.625763416290283
hf1aJZJs.jpg,jawa,train,page,589,1080,1.0,0.015280135823429542,0.001697792869269949,0.0,0.1605094205703962,1.8815331010452963,2.5025025025025026e-05,0,3.514972686767578
lUuAU6E8.jpg,jawi,train,page,468,830,1.0,0.0,0.0,0.0,0.1068052318052318,1.6923076923076923,0.0,0,1.8706636428833008
W0b6uSzZ.jpg,jawa,train,page,800,800,1.0,0.26375,0.26375,0.0,0.45835527305551377,1.15,2.5e-05,5,2.264953374862671
slg7fj6Y.jpg,lampung,train,page,472,566,0.9576271186440678,0.025423728813559324,0.025423728813559324,0.0,0.07922081811103791,1.1991525423728813,0.0,7,7.697849750518799
FSeTEL4D.jpg,sunda,train,page,1200,912,1.0,0.08,0.0425,0.0,0.3103051900584795,0.76,0.0,12,0.9659262299537659
T5Q9z9Eg.jpg,sunda,train,page,1024,768,0.759765625,0.0,0.0,0.17317708333333334,0.02635994752417854,0.5690423162583519,0.0,7,7.578932762145996
05E6cN2H.jpg,bali,train,page,464,696,0.8168103448275862,0.0,0.0,0.28448275862068967,0.03712369208523286,1.2202970297029703,0.0,6,7.100393772125244
yH2Pop2c.jpg,jawi,train,page,814,1200,1.0,0.022113022113022112,0.022113022113022112,0.0,0.08260647010647011,1.4742014742014742,0.0,2,2.602302074432373
bv4i3Hy5.jpg,lampung,train,page,516,387,1.0,0.0,0.0,0.0,0.17484426016064739,0.75,0.005754015823543515,0,2.6633729934692383
A2gApZnB.jpg,lampung,train,page,409,488,0.9975550122249389,0.0,0.0,0.006147540983606557,0.21153152430959157,1.1931540342298288,0.00302403310520452,1,0.40186500549316406
7gXMJG6J.webp,lontara,train,page,405,720,0.9580246913580247,0.0,0.0,0.3388888888888889,0.06658093278463649,1.7777777777777777,0.0,5,3.074899196624756
f9cIdnQp.jpg,sunda,train,page,581,1024,1.0,0.0,0.0,0.0,0.26509049591222034,1.7624784853700517,0.0,4,1.1410679817199707
XhzyZXBX.jpg,pegon,train,page,485,830,0.9938144329896907,0.026804123711340205,0.02268041237113402,0.0,0.08474972053161098,1.711340206185567,0.00019703656998738966,2,3.324004888534546
Imsi27LU.jpg,lontara,train,page,923,645,0.9404117009750813,0.0,0.0,0.0,0.09636423190304619,0.6988082340195017,0.0,53,1.7038242816925049
MDiV8shM.jpg,lampung,train,page,316,1138,0.8481012658227848,0.0,0.0,0.5228471001757469,0.04469582783000544,3.459016393442623,0.0,0,5.581025123596191
wE8el0Ro.jpg,pegon,train,page,360,480,1.0,0.15555555555555556,0.0,0.0,0.19775462962962964,1.3333333333333333,0.3585185185185185,0,2.13885760307312
lWjk9Tvo.jpg,lampung,train,page,675,1200,1.0,0.0,0.0,0.05333333333333334,0.1428,1.7777777777777777,0.2108284023668639,5,1.7201694250106812
u6OG4OU1.jpg,jawa,train,page,252,449,1.0,0.0,0.0,0.0,0.15144283519859555,1.7222222222222223,0.0014046916701783959,29,2.283682346343994
k2KtRniI.jpg,pegon,train,page,576,878,0.9340277777777778,0.0,0.0,0.0,0.16084517690405947,1.5844155844155845,0.0,0,3.409660577774048
ze6LVt3f.jpg,jawa,train,page,675,1200,1.0,0.0,0.0,0.0,0.252,1.7777777777777777,0.0003944773175542406,18,1.5982353687286377
goMVEr9M.jpg,jawi,train,page,630,1200,1.0,0.0,0.0,0.0,0.17372949179671868,1.8888888888888888,0.0,2,3.277763605117798
nB7tdnSn.png,jawi,train,page,600,600,0.3416666666666667,0.0,0.0,0.965,0.15787454157719583,2.6299559471365637,0.0,0,4.2546210289001465
JfHP176N.jpg,lampung,train,page,700,1200,1.0,0.0,0.0,0.0,0.13763928571428571,1.7142857142857142,0.002533333333333333,0,1.1092023849487305
XmDXsCvc.webp,jawa,train,page,417,300,1.0,0.17266187050359713,0.009592326139088728,0.0,0.11721823651932423,0.7339901477832512,0.0,0,1.8538167476654053
sgJcQYI6.jpg,lontara,train,page,280,444,0.9571428571428572,0.0,0.0,0.0,0.09115186615186616,1.5857142857142856,0.0,0,4.501497268676758
bIVEz5kB.jpg,sunda,train,page,355,354,0.48169014084507045,0.0,0.0,0.11016949152542373,0.1628238341968912,0.8290155440414507,0.0,0,3.1407973766326904
WtdYMinR.jpg,pegon,train,page,418,410,0.9569377990430622,0.0,0.0,0.0,0.14373905940016338,0.9808612440191388,0.0,1,3.15509295463562
cLcF0nUi.png,lampung,train,page,758,640,0.9841688654353562,0.0,0.0,0.0,0.11220110488126649,0.8443271767810027,0.0,2,3.102783203125
TWaDlRbb.jpg,bali,train,page,1200,960,0.8958333333333334,0.0,0.0,0.005208333333333333,0.04603125,0.8,0.0,33,3.578339099884033
4sQkkgkH.png,lampung,train,page,521,425,1.0,0.05758157389635317,0.0,0.0,0.28093936998983854,0.8157389635316699,7.134194192765928e-05,2,2.746691942214966
Qq8v0hKp.jpg,jawa,train,page,568,423,0.9383802816901409,0.0,0.0,0.07328605200945626,0.06527819398661472,0.7447183098591549,0.0,0,8.469919204711914
ydlfeeQR.jpg,bali,train,page,900,1200,1.0,0.0,0.0,0.0,0.144175,1.3333333333333333,4.4444444444444447e-05,19,1.5463886260986328
CNGbKP8u.jpg,jawa,train,page,280,481,0.9821428571428571,0.13214285714285715,0.025,0.02702702702702703,0.27813335313335313,1.7178571428571427,0.0,0,4.224496841430664
nOkBZWxv.png,jawa,train,page,613,811,1.0,0.0065252854812398045,0.0065252854812398045,0.0,0.08958187080980724,1.3230016313213704,0.0044782803403493054,0,3.9864840507507324
zf8bKPv6.png,sunda,train,page,900,1200,0.9022222222222223,0.0,0.0,0.31083333333333335,0.05007619096181038,1.2788353863381858,0.0,45,0.7545306086540222
iWeZ1ZEc.jpg,jawi,train,page,300,235,1.0,0.0,0.0,0.0,0.12326241134751773,0.7833333333333333,0.0,0,6.687605857849121
h0LtJbi8.jpg,jawi,train,page,466,360,0.8090128755364807,0.0,0.0,0.0,0.10320165987284093,0.7848970251716247,0.0001899335232668566,0,7.382043361663818
8dfolTMF.jpg,jawi,train,page,754,469,0.986737400530504,0.005305039787798408,0.001326259946949602,0.0,0.0711061969425325,0.6220159151193634,0.0009864586135772577,8,4.3608479499816895
gb8TzDfD.webp,jawa,train,page,675,1200,1.0,0.01037037037037037,0.0,0.0,0.06812222222222222,1.7777777777777777,0.0,35,1.7313340902328491
Q5TmKwnk.jpg,pegon,train,page,675,1200,1.0,0.0,0.0,0.0,0.08241715399610136,1.322962962962963,0.004437869822485207,6,4.255001544952393
AKUar1TE.jpg,jawa,train,page,675,1200,0.92,0.0,0.0,0.21,0.09335226600402319,1.3911111111111112,0.0,19,2.7129738330841064
kdPAng3j.jpg,lampung,train,page,675,1200,0.9674074074074074,0.016296296296296295,0.0,0.39,0.051038263699124224,1.7252747252747254,0.0,35,0.9707074165344238
drKaI6XR.jpg,pegon,train,page,943,1200,0.926829268292683,0.007423117709437964,0.007423117709437964,0.0,0.07716280779125322,1.3230429988974641,0.002980225988700565,0,3.0702836513519287
P5yudurv.jpg,lampung,train,page,476,952,0.8004201680672269,0.0,0.0,0.29936974789915966,0.05730370610163833,2.168618266978923,0.0,49,4.785069942474365
dKpZfhoe.jpg,pegon,train,page,1200,553,0.9791666666666666,0.15916666666666668,0.0,0.0,0.466918324291742,0.4608333333333333,0.14937649880095924,0,1.424239158630371
kI1F48fG.jpg,sunda,train,page,619,566,0.9903069466882067,0.0,0.0,0.0,0.03139967004800859,0.9143780290791599,0.04198091776465243,28,5.888330459594727
QXjb5GEa.jpg,lampung,train,page,1200,675,1.0,0.0,0.0,0.0,0.0740604938271605,0.5625,0.009289940828402368,21,2.2987377643585205
2v8NSzWR.jpg,pegon,train,page,354,490,0.9745762711864406,0.0,0.0,0.0,0.13342557361927823,1.384180790960452,0.0,0,7.615315914154053
9l4LMazG.png,lontara,train,page,675,1200,1.0,0.7718518518518519,0.31407407407407406,0.03916666666666667,0.07470239233404173,1.6706948640483383,0.0,0,4.844831466674805
d81F6pxi.jpg,lampung,train,page,1040,735,0.8951923076923077,0.0,0.0,0.07891156462585033,0.1277356690228851,0.670837343599615,0.0,0,2.5653460025787354
KpRcwnvc.jpg,lontara,train,page,316,404,1.0,0.0,0.0,0.0,0.10603237290021136,2.269662921348315,0.003634540669256799,0,5.297933578491211
cgV69blO.jpg,jawi,train,page,763,1080,0.8584534731323722,0.0,0.0,0.0,0.046494655641827164,1.4029255319148937,0.0008919914679076982,3,6.216969013214111
DnWDDnKs.webp,pegon,train,page,338,600,1.0,0.0029585798816568047,0.0029585798816568047,0.0,0.14455128205128207,1.7751479289940828,0.0,4,2.421004295349121
bSmzSSsW.jpg,lampung,train,page,350,700,0.7685714285714286,0.0,0.0,0.5171428571428571,0.04206150722763799,1.8231511254019293,0.0,4,4.414191246032715
0lPkokiG.jpg,lampung,train,page,915,1000,0.8568306010928962,0.0,0.0,0.004,0.07905966483828973,1.1148105625717566,0.22904803493449782,12,2.109225273132324
lWqGfthg.jpg,jawi,train,page,377,250,1.0,0.2546419098143236,0.010610079575596816,0.0,0.3494111405835544,0.6631299734748011,0.0,0,3.6061594486236572
xoWpVy3M.jpg,bali,train,page,500,500,1.0,0.0,0.0,0.0,0.269708,1.0,0.014464,5,1.174577236175537
CqSvfsrM.jpg,lampung,train,page,588,570,0.9489795918367347,0.0,0.0,0.21403508771929824,0.037681445817763726,0.9659863945578231,0.000666000666000666,15,6.541644096374512
wJLSOF58.jpg,lontara,train,page,450,770,0.94,0.0,0.0,0.0,0.08863780663780664,1.711111111111111,0.0,0,5.035174369812012
EnhSkTfz.png,jawa,train,page,300,306,0.2633333333333333,0.0,0.0,0.38235294117647056,0.03973063973063973,1.3636363636363635,0.0,0,9.729165077209473
u3c9ZTqQ.jpg,jawa,train,page,452,720,0.8761061946902655,0.0,0.0,0.4652777777777778,0.06034494001043297,1.6901408450704225,0.0,0,7.133109092712402
0RrfREkM.jpg,pegon,train,page,531,747,0.9887005649717514,0.0,0.0,0.0,0.08701724663878363,1.4067796610169492,0.008363153873989787,0,1.1848305463790894
14vVVl4E.png,pegon,train,page,595,800,1.0,0.08571428571428572,0.08571428571428572,0.0,0.12545588235294117,1.3445378151260505,0.0,0,2.8115742206573486
BtN0snf5.jpg,pegon,train,page,536,744,1.0,0.0914179104477612,0.0914179104477612,0.0,0.25324486438773874,1.3880597014925373,0.0,11,3.5447516441345215
0qieWTAa.jpg,pegon,train,page,330,446,0.9151515151515152,0.0,0.0,0.0,0.37618449257151304,1.2730061349693251,0.0,5,1.9419505596160889
JUcIlUlw.jpg,jawa,train,page,360,480,0.9277777777777778,0.0,0.0,0.0,0.054149305555555555,1.3333333333333333,0.006388888888888889,28,5.954123497009277
Pwxovv4w.jpg,pegon,train,page,472,768,1.0,0.006355932203389831,0.0,0.0,0.22612111581920905,1.6271186440677967,0.0,3,2.9101946353912354
pVaurMOE.png,sunda,train,page,331,729,0.9546827794561934,0.00906344410876133,0.00906344410876133,0.10425240054869685,0.054090568133311784,2.202416918429003,0.0,9,8.97900390625
W9YzgCDe.jpg,bali,train,page,1160,870,1.0,0.0,0.0,0.0,0.2079855330955212,0.75,0.0,1,3.0315213203430176
crv2qL3d.jpg,jawa,train,page,341,483,1.0,0.0,0.0,0.0,0.09011979138206347,1.4164222873900294,0.03132807995387277,5,5.110733985900879
26CqbMpI.jpg,sunda,train,page,405,415,0.7111111111111111,0.0,0.0,0.06506024096385542,0.030532218681455118,0.8821752265861027,0.0,0,5.558507442474365
EIbBGv9G.jpg,bali,train,page,1024,768,0.484375,0.0,0.0,0.5963541666666666,0.03963468798578725,1.1087719298245613,0.0,1,8.193020820617676
fB1k6OYk.jpg,jawa,train,page,750,1000,1.0,0.013333333333333334,0.012,0.0,0.25271733333333335,1.3333333333333333,0.001,7,1.0865912437438965
NZrTPBsT.jpg,jawa,train,page,1200,675,1.0,0.6783333333333333,0.2275,0.26666666666666666,0.06641851851851852,0.5625,0.0,5,3.011719226837158
QMe5Qa85.jpg,lampung,train,page,675,1200,0.8592592592592593,0.0,0.0,0.0,0.1689950248756219,1.791044776119403,0.0,27,0.7883257865905762
9W5axwiz.jpg,pegon,train,page,1200,826,1.0,0.04,0.018333333333333333,0.0,0.07850887812752219,0.6883333333333334,4.830917874396135e-05,7,2.0487444400787354
1aIVpZ2l.jpg,lampung,train,page,556,830,1.0,0.0,0.0,0.0,0.10580523532980844,1.4928057553956835,0.0,5,3.2357325553894043
Etv2CI1N.webp,lampung,train,page,296,136,0.9831081081081081,0.0,0.0,0.0,0.4202851748807631,0.4594594594594595,0.00397456279809221,0,3.6613545417785645
vFnuGssw.jpg,lampung,train,page,1200,717,0.8583333333333333,0.058333333333333334,0.058333333333333334,0.016736401673640166,0.07360479193631467,0.6143958868894601,0.0020185185185185184,0,0.5558620691299438
y3XQDMZv.jpg,sunda,train,page,1200,960,1.0,0.014166666666666666,0.0,0.0,0.10970399305555556,0.8,0.0,41,2.6498231887817383
Jm77pTKe.jpg,jawa,train,page,412,650,0.9927184466019418,0.0,0.0,0.12923076923076923,0.040779405926300215,1.3058252427184467,0.0,1,6.539482116699219
L5ew6cf9.jpg,pegon,train,page,948,1200,0.9514767932489452,0.0010548523206751054,0.0,0.056666666666666664,0.06811708860759494,1.2658227848101267,0.0,6,3.4076051712036133
XE1yQhgw.webp,sunda,train,page,675,1200,0.9437037037037037,0.0,0.0,0.2325,0.4809753086419753,1.7777777777777777,0.05226824457593689,3,2.605613946914673
T4CwXbxe.jpg,bali,train,page,286,870,1.0,0.0,0.0,0.0,0.08886911407919812,2.9125874125874125,0.00038226299694189603,14,2.631577491760254
qyPXddz2.jpg,pegon,train,page,800,800,1.0,0.00375,0.0025,0.0,0.06624835309617919,0.94875,0.0,3,1.9254395961761475
AjwosTfp.png,pegon,train,page,905,625,1.0,0.0,0.0,0.0,0.38366939226519337,0.6906077348066298,0.00025253233816885997,10,4.167479991912842
RY9pKXN7.jpg,bali,train,page,300,500,1.0,0.0,0.0,0.0,0.20324666666666666,1.6666666666666667,0.0,1,5.013788223266602
kne37dqn.jpg,jawa,train,page,675,1200,1.0,0.0,0.0,0.015,0.1653619319920239,1.886435331230284,0.00017751479289940828,2,2.5859081745147705
ogPEoW0X.jpg,sunda,train,page,400,800,1.0,0.0,0.0,0.0,0.466859375,2.0,0.0,0,1.970545768737793
HEcsD6AX.png,bali,train,page,409,1200,0.9902200488997555,0.0,0.0,0.72,0.10097590537688338,2.860635696821516,0.0,0,2.6569314002990723
zasgaCVk.jpg,pegon,train,page,900,1200,1.0,0.27444444444444444,0.05,0.0,0.10228774068755311,1.5369127516778522,4.4444444444444447e-05,9,1.3314589262008667
Zm78KvRV.jpg,pegon,train,page,797,1200,1.0,0.3851944792973651,0.0075282308657465494,0.0,0.3523400250941029,1.5056461731493098,0.0,1,1.5905112028121948
pL1TEs2W.webp,pegon,train,page,450,759,1.0,0.0022222222222222222,0.0,0.0,0.29266871614697704,1.6866666666666668,0.0,0,1.5299441814422607
9rr8VvDa.jpg,jawa,train,page,492,640,0.9369918699186992,0.0,0.0,0.0015625,0.12615282012195123,1.3008130081300813,0.0,11,5.616593360900879
NFZIt3sH.png,lontara,train,page,316,404,1.0,0.9177215189873418,0.07911392405063292,0.7574257425742574,0.11259783987056714,5.761904761904762,0.0,0,5.8093767166137695
bgn3EjVU.jpg,lampung,train,page,280,201,0.9821428571428571,0.11428571428571428,0.039285714285714285,0.0,0.11803482587064677,0.7178571428571429,0.0,0,3.896282911300659
WbYvLu7A.webp,pegon,train,page,675,1200,1.0,0.0,0.0,0.0,0.22000729467157398,1.6548148148148147,1.972386587771203e-05,1,1.726741909980774
9N5DsZPR.jpg,lampung,train,page,1200,675,1.0,0.2475,0.0,0.0,0.09039366410435593,0.7075471698113207,0.0,8,1.4881500005722046
JEm2YNFD.jpg,jawa,train,page,356,600,0.9859550561797753,0.0,0.0,0.07,0.112869117684527,1.2387640449438202,0.0,1,3.46509051322937
